"Zunzingen, 15.03.2021",Data per day from: 01.01.2018 to 31.12.2018,,,,,,,,,,,,,
time,Date,Tmin,Tavg,Tmax,LeafSurfGrowing,LeafSurfNoGrowing,TotalLeafSurf,NbrLeaves,DegrDaysBeeryInf,SuscBeery,IntensityOfInf,complInk.Leaf,complInk.Beery,RiskIndexMark
20.04.2018 12:00:00,20.04.2018,8.81,18.493819444444,27.78,4.07151644957,0,4.07151644957,1,0,0,0,0,0,
21.04.2018 12:00:00,21.04.2018,9.19,19.472291666667,29.94,4.834513203422,0,4.834513203422,1,0,0,2.5,0,0,
22.04.2018 12:00:00,22.04.2018,10.14,20.630416666667,29.27,11.708120152788,0,11.708120152788,1,0,0,2.500733091447,0,0,
23.04.2018 12:00:00,23.04.2018,13.77,17.736319444444,23.28,19.625266391101,0,19.625266391101,2,0,0,55.768380004182,0,0,
24.04.2018 12:00:00,24.04.2018,12.72,17.949930555556,24.03,36.658929918111,0,36.658929918111,2,0,0,14.346415756076,0,0,
25.04.2018 12:00:00,25.04.2018,13.05,18.044236111111,22.98,55.124336764443,0,55.124336764443,3,0,0,0.591359971196,0,0,
26.04.2018 12:00:00,26.04.2018,8.5,13.239166666667,17.53,62.718385503076,0,62.718385503076,3,0,0,28.406567409616,0,0,
27.04.2018 12:00:00,27.04.2018,2.75,14.120347222222,24.08,76.857104984148,0,76.857104984148,3,0,0,0.056169992205,0,0,
28.04.2018 12:00:00,28.04.2018,10.31,14.809027777778,19.46,97.272869993124,0,97.272869993124,3,0,0,38.443336839843,0,0,
29.04.2018 12:00:00,29.04.2018,7.49,15.310694444444,22.16,121.267115623171,0,121.267115623171,4,0,0,64.958445423997,0,0,
30.04.2018 12:00:00,30.04.2018,9.22,13.597847222222,19.58,136.106459375451,0,136.106459375451,4,0,0,57.407031962103,0,0,
01.05.2018 12:00:00,01.05.2018,5.85,10.980763888889,16.39,140.188552411494,0,140.188552411494,4,0,0,0.204407561508,0,0,
02.05.2018 12:00:00,02.05.2018,5.97,11.653888888889,17.14,147.510511839679,0,147.510511839679,4,0,0,7.346666679528,0,0,
03.05.2018 12:00:00,03.05.2018,9.98,12.784375,16,163.335127342525,0,163.335127342525,4,0,0,52.793333346195,0,0,
04.05.2018 12:00:00,04.05.2018,9.76,16.221805555556,21.66,206.835062760818,0,206.835062760818,4,0,0,0.187979698032,0,0,
05.05.2018 12:00:00,05.05.2018,8.97,16.818541666667,24.81,246.163823106961,0,246.163823106961,5,0,0,0.000036013382,0,0,
06.05.2018 12:00:00,06.05.2018,10.16,18.223055555556,26.15,304.94438903723,0,304.94438903723,5,0,0,31.070000004057,0,0,
07.05.2018 12:00:00,07.05.2018,7.24,17.678402777778,26.12,366.928029583408,0,366.928029583408,6,0,0,8.171486318999,0,0,
08.05.2018 12:00:00,08.05.2018,8.83,18.940069444444,27.24,438.449844797728,0,438.449844797728,6,0,0,0.014257027968,0,0,
09.05.2018 12:00:00,09.05.2018,9.56,18.678541666667,26.41,517.18163539565,0,517.18163539565,7,0,0,0.000002731379,0,0,
10.05.2018 12:00:00,10.05.2018,9.72,13.505486111111,17.13,545.930421398784,0,545.930421398784,7,0,0,138.741666666923,0,0,!
11.05.2018 12:00:00,11.05.2018,7.09,15.05625,22.23,593.652335700785,0,593.652335700785,7,0,0,83.899046666737,0,0,
12.05.2018 12:00:00,12.05.2018,10.05,18.291666666667,26.09,668.423333931201,0,668.423333931201,7,0,0,71.830689359061,0,0,
13.05.2018 12:00:00,13.05.2018,9.49,11.463402777778,14.76,680.917163001059,0,680.917163001059,7,0,0,57.287432128692,0,0,
14.05.2018 12:00:00,14.05.2018,9.18,11.557569444444,14.65,694.673039490115,0,694.673039490115,7,0,0,80.972516977527,0,0,
15.05.2018 12:00:00,15.05.2018,10.95,13.551180555556,19.23,733.031672769505,0,733.031672769505,8,0,0,125.830372431967,0,0,!
16.05.2018 12:00:00,16.05.2018,9.79,12.578611111111,17.59,756.264525782636,0,756.264525782636,8,0,0,125.451248758348,0,0,!
17.05.2018 12:00:00,17.05.2018,9.32,13.470763888889,18.37,793.379445535258,0,793.379445535258,8,0,0,187.196248758348,0,0,!!
18.05.2018 12:00:00,18.05.2018,9.41,14.444930555556,21.08,834.12388718611,0,834.12388718611,8,0,0,74.851503456302,0,0,
19.05.2018 12:00:00,19.05.2018,6.83,14.145,21,875.702507651931,0,875.702507651931,8,0,0,41.108967369249,0,0,
20.05.2018 12:00:00,20.05.2018,7.79,14.466527777778,20.27,916.736592031761,0,916.736592031761,9,0,0,28.728965335419,0,0,
21.05.2018 12:00:00,21.05.2018,10.74,17.233125,25.25,995.459823208055,0,995.459823208055,9,0,0,80.300516891923,0,0,
22.05.2018 12:00:00,22.05.2018,9.94,17.235694444444,23.98,1066.27091043084,0,1066.27091043084,9,0,0,44.593519042744,0,0,
23.05.2018 12:00:00,23.05.2018,11.79,17.227916666667,21.96,1136.96742046748,0,1136.96742046748,10,0,0,57.193215620132,0,0,
24.05.2018 12:00:00,24.05.2018,13.06,19.229791666667,26,1225.74074254602,0,1225.74074254602,10,0,0,79.655763180097,0,0,
